timestamp,simple-path,time
2021-06-08 21:46:08.478,/master/welcome,259
2021-06-08 21:46:08.741,/master/welcome,185
2021-06-08 21:46:09.49,/master/sign-in,614
2021-06-08 21:46:10.774,/master/welcome,582
2021-06-08 21:46:24.331,/master/welcome,204
2021-06-08 21:46:25.035,/master/welcome,597
2021-06-08 21:46:25.379,/master/welcome,175
2021-06-08 21:46:26.155,/anonymous/shout/list,590
2021-06-08 21:46:26.643,/master/welcome,174
2021-06-08 21:46:27.412,/anonymous/shout/list,591
2021-06-08 21:46:27.909,/master/welcome,172
2021-06-08 21:46:28.674,/anonymous/shout/list,596
2021-06-08 21:46:29.109,/master/welcome,170
2021-06-08 21:46:29.869,/anonymous/shout/list,587
2021-06-08 21:46:30.303,/master/welcome,172
2021-06-08 21:46:31.065,/anonymous/shout/list,596
2021-06-08 21:46:31.499,/master/welcome,171
2021-06-08 21:46:32.287,/anonymous/shout/list,617
