timestamp,simple-path,time
2021-06-08 22:25:14.501,/master/welcome,224
2021-06-08 22:25:14.73,/master/welcome,184
2021-06-08 22:25:15.496,/master/sign-in,605
2021-06-08 22:25:16.748,/master/welcome,585
2021-06-08 22:25:29.769,/master/welcome,190
2021-06-08 22:25:30.465,/master/welcome,586
2021-06-08 22:25:30.792,/master/welcome,174
2021-06-08 22:25:31.01,/master/welcome,171
2021-06-08 22:25:31.71,/master/sign-in,591
2021-06-08 22:25:32.985,/master/welcome,590
2021-06-08 22:25:33.79,/manager/task/list-mine,591
2021-06-08 22:25:34.611,/manager/task/show,586
2021-06-08 22:25:35.906,/manager/task/list-mine,592
2021-06-08 22:25:37.018,/master/welcome,169
2021-06-08 22:25:37.728,/master/welcome,606
2021-06-08 22:25:37.989,/master/welcome,165
2021-06-08 22:25:38.175,/master/welcome,155
2021-06-08 22:25:38.893,/master/sign-in,593
2021-06-08 22:25:40.149,/master/welcome,592
2021-06-08 22:25:40.966,/manager/task/list-mine,585
2021-06-08 22:25:41.795,/manager/task/show,595
2021-06-08 22:25:43.088,/manager/task/list-mine,582
2021-06-08 22:25:44.147,/master/welcome,159
2021-06-08 22:25:44.844,/master/welcome,590
2021-06-08 22:25:45.096,/master/welcome,172
2021-06-08 22:25:45.298,/master/welcome,171
2021-06-08 22:25:45.996,/master/sign-in,589
2021-06-08 22:25:47.26,/master/welcome,589
2021-06-08 22:25:48.063,/manager/task/list-mine,581
2021-06-08 22:25:48.88,/manager/task/show,586
2021-06-08 22:25:50.167,/manager/task/list-mine,594
2021-06-08 22:25:51.275,/master/welcome,158
2021-06-08 22:25:51.97,/master/welcome,587
2021-06-08 22:25:52.215,/master/welcome,170
2021-06-08 22:25:52.419,/master/welcome,177
2021-06-08 22:25:53.113,/master/sign-in,590
2021-06-08 22:25:54.357,/master/welcome,592
2021-06-08 22:25:55.198,/manager/task/list-mine,625
2021-06-08 22:25:56.02,/manager/task/show,588
2021-06-08 22:25:57.311,/manager/task/list-mine,594
2021-06-08 22:25:58.411,/master/welcome,172
2021-06-08 22:25:59.13,/master/welcome,613
2021-06-08 22:25:59.396,/master/welcome,180
2021-06-08 22:25:59.624,/master/welcome,186
2021-06-08 22:26:00.324,/master/sign-in,595
2021-06-08 22:26:01.579,/master/welcome,590
2021-06-08 22:26:02.389,/manager/task/list-mine,592
2021-06-08 22:26:03.211,/manager/task/show,590
2021-06-08 22:26:04.515,/manager/task/update,589
2021-06-08 22:26:04.777,/master/welcome,195
2021-06-08 22:26:05.495,/master/welcome,594
2021-06-08 22:26:05.73,/master/welcome,159
2021-06-08 22:26:05.935,/master/welcome,170
2021-06-08 22:26:06.689,/master/sign-in,613
2021-06-08 22:26:07.935,/master/welcome,583
2021-06-08 22:26:08.785,/manager/task/list-mine,583
2021-06-08 22:26:09.611,/manager/task/show,594
2021-06-08 22:26:10.868,/manager/task/update,588
2021-06-08 22:26:11.104,/master/welcome,170
2021-06-08 22:26:11.803,/master/welcome,589
2021-06-08 22:26:12.071,/master/welcome,190
2021-06-08 22:26:12.277,/master/welcome,171
2021-06-08 22:26:12.998,/master/sign-in,617
2021-06-08 22:26:14.307,/master/welcome,603
2021-06-08 22:26:15.114,/manager/task/list-mine,595
2021-06-08 22:26:15.943,/manager/task/show,596
2021-06-08 22:26:17.247,/manager/task/update,584
2021-06-08 22:26:17.467,/master/welcome,160
2021-06-08 22:26:18.198,/master/welcome,608
2021-06-08 22:26:18.445,/master/welcome,171
2021-06-08 22:26:18.63,/master/welcome,155
2021-06-08 22:26:19.324,/master/sign-in,585
2021-06-08 22:26:20.59,/master/welcome,591
2021-06-08 22:26:21.393,/manager/task/list-mine,589
2021-06-08 22:26:22.219,/manager/task/show,591
2021-06-08 22:26:23.51,/manager/task/update,591
2021-06-08 22:26:23.75,/master/welcome,172
2021-06-08 22:26:24.45,/master/welcome,597
2021-06-08 22:26:24.696,/master/welcome,172
2021-06-08 22:26:24.897,/master/welcome,169
2021-06-08 22:26:25.594,/master/sign-in,591
2021-06-08 22:26:26.867,/master/welcome,588
2021-06-08 22:26:27.682,/manager/task/list-mine,591
2021-06-08 22:26:28.502,/manager/task/show,593
2021-06-08 22:26:29.776,/manager/task/update,597
2021-06-08 22:26:30.027,/master/welcome,189
2021-06-08 22:26:30.726,/master/welcome,590
2021-06-08 22:26:30.974,/master/welcome,170
2021-06-08 22:26:31.177,/master/welcome,173
2021-06-08 22:26:31.873,/master/sign-in,584
2021-06-08 22:26:33.146,/master/welcome,589
2021-06-08 22:26:33.973,/manager/task/list-mine,610
2021-06-08 22:26:34.798,/manager/task/show,591
2021-06-08 22:26:36.083,/manager/task/update,591
2021-06-08 22:26:36.32,/master/welcome,167
2021-06-08 22:26:37.043,/master/welcome,589
2021-06-08 22:26:37.293,/master/welcome,169
2021-06-08 22:26:37.502,/master/welcome,169
2021-06-08 22:26:38.205,/master/sign-in,588
2021-06-08 22:26:39.459,/master/welcome,589
2021-06-08 22:26:40.267,/manager/task/list-mine,592
2021-06-08 22:26:41.096,/manager/task/show,596
2021-06-08 22:26:42.387,/manager/task/update,589
2021-06-08 22:26:42.62,/master/welcome,170
2021-06-08 22:26:43.335,/master/welcome,592
2021-06-08 22:26:43.586,/master/welcome,173
2021-06-08 22:26:43.769,/master/welcome,153
2021-06-08 22:26:44.473,/master/sign-in,596
2021-06-08 22:26:45.727,/master/welcome,588
2021-06-08 22:26:46.531,/manager/task/list-mine,590
2021-06-08 22:26:47.353,/manager/task/show,591
2021-06-08 22:26:48.661,/manager/task/update,582
2021-06-08 22:26:48.885,/master/welcome,170
2021-06-08 22:26:49.587,/master/welcome,593
2021-06-08 22:26:49.838,/master/welcome,171
2021-06-08 22:26:50.044,/master/welcome,174
2021-06-08 22:26:50.741,/master/sign-in,593
2021-06-08 22:26:52.046,/master/welcome,593
2021-06-08 22:26:52.85,/manager/task/list-mine,587
2021-06-08 22:26:53.267,/master/welcome,171
2021-06-08 22:26:53.468,/master/welcome,161
2021-06-08 22:26:54.182,/master/sign-in,587
2021-06-08 22:26:55.483,/master/welcome,597
2021-06-08 22:26:56.308,/manager/task/list-mine,589
2021-06-08 22:26:56.702,/master/welcome,170
2021-06-08 22:26:56.89,/master/welcome,157
2021-06-08 22:26:57.586,/master/sign-in,590
2021-06-08 22:26:58.845,/master/welcome,588
2021-06-08 22:26:59.668,/manager/task/list-mine,592
