timestamp,simple-path,time
2021-06-01 16:02:21.557,/master/welcome,3235
2021-06-01 16:02:21.793,/master/welcome,188
2021-06-01 16:02:23.081,/master/sign-in,1141
2021-06-01 16:02:24.334,/master/welcome,595
2021-06-01 16:02:32.476,/master/welcome,189
2021-06-01 16:02:33.188,/master/welcome,601
2021-06-01 16:02:33.575,/master/welcome,190
2021-06-01 16:02:33.819,/master/welcome,193
2021-06-01 16:02:34.519,/master/sign-in,594
2021-06-01 16:02:35.796,/master/welcome,593
2021-06-01 16:02:36.646,/manager/task/list-mine,611
2021-06-01 16:02:38.385,/manager/task/show,602
2021-06-01 16:02:38.881,/master/welcome,172
2021-06-01 16:02:39.596,/master/welcome,601
2021-06-01 16:02:39.848,/master/welcome,175
2021-06-01 16:02:40.038,/master/welcome,159
2021-06-01 16:02:40.739,/master/sign-in,593
2021-06-01 16:02:42.022,/master/welcome,595
2021-06-01 16:02:42.849,/manager/task/list-mine,582
2021-06-01 16:02:44.555,/manager/task/show,584
2021-06-01 16:02:45.074,/master/welcome,171
2021-06-01 16:02:45.787,/master/welcome,592
2021-06-01 16:02:46.041,/master/welcome,175
2021-06-01 16:02:46.261,/master/welcome,187
2021-06-01 16:02:47.027,/master/sign-in,596
2021-06-01 16:02:48.292,/master/welcome,588
2021-06-01 16:02:49.123,/manager/task/list-mine,597
2021-06-01 16:02:50.856,/manager/task/show,596
2021-06-01 16:02:51.356,/master/welcome,173
2021-06-01 16:02:52.062,/master/welcome,600
2021-06-01 16:02:52.309,/master/welcome,176
2021-06-01 16:02:52.51,/master/welcome,177
2021-06-01 16:02:53.231,/master/sign-in,596
2021-06-01 16:02:54.511,/master/welcome,595
2021-06-01 16:02:55.338,/manager/task/list-mine,594
2021-06-01 16:02:57.056,/manager/task/show,593
2021-06-01 16:02:57.587,/master/welcome,171
2021-06-01 16:02:58.291,/master/welcome,592
2021-06-01 16:02:58.552,/master/welcome,191
2021-06-01 16:02:58.768,/master/welcome,184
2021-06-01 16:02:59.514,/master/sign-in,594
2021-06-01 16:03:00.767,/master/welcome,581
2021-06-01 16:03:01.566,/manager/task/list-mine,582
2021-06-01 16:03:03.309,/manager/task/show,583
2021-06-01 16:03:03.793,/master/welcome,163
2021-06-01 16:03:04.543,/master/welcome,594
2021-06-01 16:03:04.809,/master/welcome,182
2021-06-01 16:03:05.024,/master/welcome,174
2021-06-01 16:03:05.713,/master/sign-in,589
2021-06-01 16:03:06.99,/master/welcome,594
2021-06-01 16:03:07.801,/manager/task/list-mine,595
2021-06-01 16:03:09.503,/manager/task/show,592
2021-06-01 16:03:09.989,/master/welcome,158
2021-06-01 16:03:10.703,/master/welcome,601
