timestamp,simple-path,time
2021-06-08 22:08:15.713,/master/welcome,259
2021-06-08 22:08:16.006,/master/welcome,246
2021-06-08 22:08:16.719,/master/sign-in,589
2021-06-08 22:08:17.965,/master/welcome,590
2021-06-08 22:08:30.448,/master/welcome,204
2021-06-08 22:08:31.147,/master/welcome,591
2021-06-08 22:08:31.49,/master/welcome,186
2021-06-08 22:08:31.753,/master/welcome,172
2021-06-08 22:08:31.988,/master/welcome,187
2021-06-08 22:08:32.194,/master/welcome,159
2021-06-08 22:08:32.415,/master/welcome,174
