timestamp,simple-path,time
2021-06-08 21:38:04.564,/master/welcome,3231
2021-06-08 21:38:04.825,/master/welcome,215
2021-06-08 21:38:06.085,/master/sign-in,1135
2021-06-08 21:38:07.366,/master/welcome,597
2021-06-08 21:38:20.94,/master/welcome,202
2021-06-08 21:38:21.643,/master/welcome,592
2021-06-08 21:38:21.987,/master/welcome,187
2021-06-08 21:38:22.221,/master/welcome,190
2021-06-08 21:38:22.942,/master/sign-in,582
2021-06-08 21:38:24.228,/master/welcome,597
2021-06-08 21:38:25.04,/administrator/customization/list,592
2021-06-08 21:38:26.118,/administrator/customization/show,587
2021-06-08 21:38:26.396,/master/welcome,187
2021-06-08 21:38:27.098,/master/welcome,591
