timestamp,simple-path,time
2021-06-08 22:29:31.486,/master/welcome,242
2021-06-08 22:29:31.751,/master/welcome,206
2021-06-08 22:29:32.495,/master/sign-in,603
2021-06-08 22:29:33.739,/master/welcome,595
2021-06-08 22:29:46.772,/master/welcome,204
2021-06-08 22:29:47.473,/master/welcome,594
2021-06-08 22:29:47.819,/master/welcome,172
2021-06-08 22:29:48.038,/master/welcome,177
2021-06-08 22:29:48.76,/master/sign-in,595
2021-06-08 22:29:50.034,/master/welcome,595
2021-06-08 22:29:50.844,/manager/task/list-mine,593
2021-06-08 22:29:51.703,/manager/task/show,588
2021-06-08 22:29:52.996,/manager/task/list-mine,595
2021-06-08 22:29:54.126,/master/welcome,173
2021-06-08 22:29:54.817,/master/welcome,590
2021-06-08 22:29:55.082,/master/welcome,171
2021-06-08 22:29:55.315,/master/welcome,203
2021-06-08 22:29:56.02,/master/sign-in,597
2021-06-08 22:29:57.249,/master/welcome,580
2021-06-08 22:29:58.071,/manager/task/list-mine,605
2021-06-08 22:29:58.893,/manager/task/show,586
2021-06-08 22:30:00.237,/manager/task/list-mine,595
2021-06-08 22:30:01.291,/master/welcome,157
2021-06-08 22:30:01.985,/master/welcome,586
2021-06-08 22:30:02.234,/master/welcome,170
2021-06-08 22:30:02.438,/master/welcome,171
2021-06-08 22:30:03.142,/master/sign-in,594
2021-06-08 22:30:04.44,/master/welcome,597
2021-06-08 22:30:05.249,/manager/task/list-mine,590
2021-06-08 22:30:06.074,/manager/task/show,589
2021-06-08 22:30:07.402,/manager/task/list-mine,588
2021-06-08 22:30:08.471,/master/welcome,172
2021-06-08 22:30:09.173,/master/welcome,593
2021-06-08 22:30:09.428,/master/welcome,174
2021-06-08 22:30:09.625,/master/welcome,171
2021-06-08 22:30:10.33,/master/sign-in,591
2021-06-08 22:30:11.628,/master/welcome,593
2021-06-08 22:30:12.436,/manager/task/list-mine,595
2021-06-08 22:30:13.256,/manager/task/show,590
2021-06-08 22:30:14.568,/manager/task/list-mine,598
2021-06-08 22:30:15.635,/master/welcome,169
2021-06-08 22:30:16.359,/master/welcome,613
2021-06-08 22:30:16.623,/master/welcome,186
2021-06-08 22:30:16.82,/master/welcome,169
2021-06-08 22:30:17.523,/master/sign-in,592
2021-06-08 22:30:18.769,/master/welcome,593
2021-06-08 22:30:19.577,/manager/task/list-mine,595
2021-06-08 22:30:20.402,/manager/task/show,592
2021-06-08 22:30:21.678,/manager/task/update,592
2021-06-08 22:30:21.911,/master/welcome,170
2021-06-08 22:30:22.627,/master/welcome,593
2021-06-08 22:30:22.876,/master/welcome,172
2021-06-08 22:30:23.064,/master/welcome,156
2021-06-08 22:30:23.762,/master/sign-in,588
2021-06-08 22:30:25.023,/master/welcome,593
2021-06-08 22:30:25.863,/manager/task/list-mine,592
2021-06-08 22:30:26.691,/manager/task/show,594
2021-06-08 22:30:27.953,/manager/task/update,591
2021-06-08 22:30:28.187,/master/welcome,171
2021-06-08 22:30:28.891,/master/welcome,593
2021-06-08 22:30:29.15,/master/welcome,179
2021-06-08 22:30:29.356,/master/welcome,161
2021-06-08 22:30:30.055,/master/sign-in,592
2021-06-08 22:30:31.316,/master/welcome,597
2021-06-08 22:30:32.117,/manager/task/list-mine,589
2021-06-08 22:30:32.938,/manager/task/show,583
2021-06-08 22:30:34.248,/manager/task/update,590
2021-06-08 22:30:34.47,/master/welcome,159
2021-06-08 22:30:35.171,/master/welcome,591
2021-06-08 22:30:35.419,/master/welcome,172
2021-06-08 22:30:35.622,/master/welcome,172
2021-06-08 22:30:36.322,/master/sign-in,590
2021-06-08 22:30:37.597,/master/welcome,604
2021-06-08 22:30:38.406,/manager/task/list-mine,591
2021-06-08 22:30:39.23,/manager/task/show,591
2021-06-08 22:30:40.521,/manager/task/update,589
2021-06-08 22:30:40.785,/master/welcome,202
2021-06-08 22:30:41.486,/master/welcome,593
2021-06-08 22:30:41.736,/master/welcome,170
2021-06-08 22:30:41.921,/master/welcome,156
2021-06-08 22:30:42.621,/master/sign-in,591
2021-06-08 22:30:43.896,/master/welcome,593
2021-06-08 22:30:44.708,/manager/task/list-mine,594
2021-06-08 22:30:45.531,/manager/task/show,590
2021-06-08 22:30:46.806,/manager/task/update,590
2021-06-08 22:30:47.04,/master/welcome,172
2021-06-08 22:30:47.743,/master/welcome,598
2021-06-08 22:30:47.981,/master/welcome,159
2021-06-08 22:30:48.181,/master/welcome,169
2021-06-08 22:30:48.881,/master/sign-in,586
2021-06-08 22:30:50.14,/master/welcome,588
2021-06-08 22:30:50.953,/manager/task/list-mine,593
2021-06-08 22:30:51.777,/manager/task/show,592
2021-06-08 22:30:53.127,/manager/task/update,581
2021-06-08 22:30:53.359,/master/welcome,169
2021-06-08 22:30:54.062,/master/welcome,595
2021-06-08 22:30:54.311,/master/welcome,173
2021-06-08 22:30:54.496,/master/welcome,156
2021-06-08 22:30:55.213,/master/sign-in,594
2021-06-08 22:30:56.464,/master/welcome,585
2021-06-08 22:30:57.271,/manager/task/list-mine,584
2021-06-08 22:30:58.091,/manager/task/show,587
2021-06-08 22:30:59.38,/manager/task/update,591
2021-06-08 22:30:59.618,/master/welcome,174
2021-06-08 22:31:00.311,/master/welcome,589
2021-06-08 22:31:00.561,/master/welcome,172
2021-06-08 22:31:00.747,/master/welcome,156
2021-06-08 22:31:01.447,/master/sign-in,592
2021-06-08 22:31:02.705,/master/welcome,591
2021-06-08 22:31:03.513,/manager/task/list-mine,594
2021-06-08 22:31:04.332,/manager/task/show,587
2021-06-08 22:31:05.617,/manager/task/update,602
2021-06-08 22:31:05.844,/master/welcome,170
2021-06-08 22:31:06.541,/master/welcome,589
